starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 14 15:08:38 2012	1331734118	0	47	47	47
Wed Mar 14 15:08:38 2012	1331734118	0	47	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:38 2012	1331734118	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	47
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:37 2012	1331734117	0	48	48	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	48
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	48
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	48
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:37 2012	1331734117	0	49	49	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	49	50	49
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	49
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	49
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	47
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:37 2012	1331734117	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	50	50	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	50
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	51	51
Wed Mar 14 15:08:37 2012	1331734117	0	51	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	51	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	51
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:37 2012	1331734117	0	52	52	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	52	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	52
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	52
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:38 2012	1331734118	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	53	53	53
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	53
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	53
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	53
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	53
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:37 2012	1331734117	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	54	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	55	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	55	54
Wed Mar 14 15:08:38 2012	1331734118	0	54	55	54
Wed Mar 14 15:08:38 2012	1331734118	0	55	55	54
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	54
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	54
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	54
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	55
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	55
Wed Mar 14 15:08:38 2012	1331734118	0	55	55	55
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	55
Wed Mar 14 15:08:37 2012	1331734117	0	55	55	55
Wed Mar 14 15:08:38 2012	1331734118	0	55	55	55
Wed Mar 14 15:08:38 2012	1331734118	0	55	55	55
