starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 14 14:51:12 2012	1331733072	0	32	32	32
Wed Mar 14 14:51:12 2012	1331733072	0	32	32	31
Wed Mar 14 14:51:13 2012	1331733073	2	30	32	30
Wed Mar 14 14:51:12 2012	1331733072	0	32	32	32
Wed Mar 14 14:51:13 2012	1331733073	0	32	32	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	31
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	2	31	33	31
Wed Mar 14 14:51:13 2012	1331733073	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	2	31	33	31
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:13 2012	1331733073	2	31	33	31
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:13 2012	1331733073	2	31	33	31
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	1	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	32
Wed Mar 14 14:51:13 2012	1331733073	0	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	2	31	33	31
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	2	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	1	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	32	33	32
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	33	33
Wed Mar 14 14:51:13 2012	1331733073	1	33	33	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	2	32	34	32
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	2	32	34	32
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	33	34	33
Wed Mar 14 14:51:13 2012	1331733073	2	32	34	32
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	33
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	2	32	34	32
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:13 2012	1331733073	1	33	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	33	34	33
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	33
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	33
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	34	34
Wed Mar 14 14:51:12 2012	1331733072	0	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	33
Wed Mar 14 14:51:13 2012	1331733073	0	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	35	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	33
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	33
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	33
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	3	32	35	32
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	1	34	35	33
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	3	32	35	32
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	33
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	34	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	34
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	3	33	35	32
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	0	35	35	34
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:12 2012	1331733072	1	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
Wed Mar 14 14:51:13 2012	1331733073	0	35	35	35
